STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,PGTM,PRCP,PSUN,SNOW,SNWD,TAVG,TMAX,TMIN,TSUN,WDF2,WDF5,WSF2,WSF5
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-02-01,8.5,2308,0.09,,,,,64,31,,310,300,23.9,33.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-02-02,11.86,416,0.01,,,,,45,29,,330,320,21,28
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-02-03,4.92,1443,0,,,,,47,29,,110,100,12.1,19
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-02-04,5.82,742,1.47,,,,,46,33,,340,50,16.1,21.9
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-02-05,5.82,646,0,,,,,50,34,,320,320,18.1,23.9
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-02-06,2.68,1636,0,,,,,66,32,,180,150,8.1,11
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-02-07,10.07,2145,1,,,,,60,39,,310,320,21.9,30
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-02-08,6.49,0,0,,,,,57,32,,300,300,17,21
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-02-09,4.25,1057,0.23,,,,,63,32,,180,130,13,18.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-02-10,4.7,2304,0.15,,,,,64,49,,190,150,12.1,18.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-02-11,9.62,401,0.83,,,,,66,60,,210,210,16.1,21.9
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-02-12,6.93,725,0.01,,,,,61,48,,310,280,16.1,19.9
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-02-13,5.37,626,0,,,,,54,45,,70,70,14.1,21.9
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-02-14,3.36,1328,0,,,,,58,46,,200,170,8.1,11
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-02-15,9.17,1336,0.01,,,,,68,56,,210,220,17,21.9
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-02-16,11.41,1244,0,,,,,75,52,,260,260,21.9,32
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-02-17,6.26,1616,0.02,,,,,76,50,,250,240,28,34
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-02-18,5.82,407,0.11,,,,,70,46,,320,320,15,19
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-02-19,4.7,1437,0,,,,,64,56,,70,70,10.1,14.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-02-20,4.03,1318,0,,,,,75,57,,190,190,13,18.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-02-21,5.59,1449,0.08,,,,,76,59,,180,180,15,18.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-02-22,4.25,1327,0,,,,,79,60,,210,190,12.1,16.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-02-23,3.13,1316,0,,,,,78,54,,150,140,8.9,14.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-02-24,9.4,1408,0,,,,,80,62,,200,220,21.9,28
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-02-25,7.38,126,0.42,,,,,69,58,,310,230,21,25.9
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-02-26,5.59,1541,0.43,,,,,66,46,,310,310,16.1,19.9
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-02-27,6.04,1120,0,,,,,64,41,,70,70,13,19.9
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-02-28,2.46,1008,0.19,,,,,56,49,,140,120,10.1,13
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-03-01,9.4,,0.23,,0,0,,71,51,,270,270,30,40
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-03-02,13.2,,0,,0,0,,57,43,,330,310,21.9,31.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-03-03,8.5,,0,,0,0,,64,36,,300,320,16.1,23
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-03-04,2.01,,0,,0,0,,67,31,,40,40,8.9,12.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-03-05,3.58,,0,,0,0,,60,38,,210,250,10.1,13
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-03-06,4.7,,0.78,,,0,,58,46,,320,290,15,21
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-03-07,13.65,,0,,0,,,49,38,,310,290,28,36
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-03-08,10.96,,0,,0,0,,48,32,,290,290,23,31.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-03-09,6.71,,0,,0,0,,60,28,,240,230,16.1,23
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-03-10,4.7,,0,,0,0,,65,35,,220,240,13,19.9
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-03-11,3.58,,0.89,,0,0,,56,47,,150,160,10.1,16.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-03-12,14.54,,0.44,,0,0,,50,38,,320,320,29.1,40
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-03-13,11.86,,0,,0,0,,54,33,,320,320,23.9,33.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-03-14,12.53,,0,,0,0,,50,33,,310,320,21.9,30
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-03-15,8.72,,0,,0,0,,67,28,,250,270,21,29.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-03-16,7.16,,0,,0,0,,70,43,,290,300,17,21
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-03-17,8.05,,0.13,,0,0,,74,53,,230,250,17,23
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-03-18,5.82,,0.03,,0,0,,76,55,,300,310,13,21
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-03-19,4.25,,1.18,,0,0,,62,55,,340,340,23.9,31.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-03-20,11.18,,0.03,,0,0,,68,45,,290,290,28,38
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-03-21,15.88,,0,,0,0,,49,36,,320,320,28,38
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-03-22,11.18,,0,,0,0,,56,31,,310,300,23.9,36
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-03-23,5.14,,0,,0,0,,64,33,,300,310,16.1,19.9
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-03-24,5.59,,0.08,,,0,,71,47,,20,210,19.9,25.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-03-25,6.26,,0.66,,,0,,49,41,,70,70,16.1,27.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-03-26,7.61,,0,,,0,,49,43,,90,70,16.1,25.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-03-27,4.92,,0,,,0,,54,45,,100,80,10.1,18.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-03-28,6.49,,0,,0,0,,77,46,,210,230,19.9,25.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-03-29,9.4,,1.03,,0,0,,74,56,,280,280,32,42.9
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-03-30,10.74,,0,,0,0,,64,47,,290,300,21.9,27.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-03-31,4.7,,0,,0,0,,67,38,,140,90,14.1,19
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-04-01,4.03,,0,,0,0,,75,40,,250,210,15,19
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-04-02,6.71,,0,,0,0,,80,51,,220,240,16.1,23
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-04-03,7.16,,0,,0,0,,79,52,,220,220,18.1,25.9
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-04-04,13.87,,0.2,,,0,,70,44,,310,320,25.1,35.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-04-05,2.46,,0,,0,0,,67,35,,310,310,13,16.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-04-06,4.92,,0,,,0,,73,43,,200,200,17,23
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-04-07,8.5,,0.31,,,0,,60,38,,320,320,19.9,27.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-04-08,5.59,,0,,0,0,,52,37,,310,300,17,21
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-04-09,3.13,,0.05,,,0,,59,45,,20,30,8.9,11
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-04-10,4.25,,0,,0,0,,69,47,,320,310,16.1,21
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-04-11,5.59,,0,,0,0,,70,39,,320,330,17,23.9
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-04-12,4.92,,0,,,0,,76,42,,200,200,14.1,19.9
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-04-13,6.04,,0,,0,0,,79,47,,180,140,17,25.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-04-14,9.62,,0,,0,0,,80,59,,180,180,18.1,25.9
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-04-15,10.51,,0.81,,,0,,71,41,,280,150,23,34
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-04-16,13.2,,0,,,0,,51,38,,270,270,25.9,33.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-04-17,8.5,,0,,0,0,,74,32,,250,240,19.9,28
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-04-18,10.96,,0,,0,0,,83,48,,220,230,25.1,33.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-04-19,12.3,,0,,0,0,,69,45,,310,310,23.9,33.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-04-20,4.03,,0,,0,0,,68,37,,20,50,13,21
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-04-21,4.47,,0,,0,0,,71,39,,140,100,14.1,21.9
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-04-22,6.93,,0.49,,0,0,,61,57,,100,130,17,31.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-04-23,6.49,,1.97,,0,0,,65,56,,220,220,19.9,25.9
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-04-24,7.38,,0.16,,0,,,69,56,,290,290,21,25.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-04-25,9.84,,0,,0,0,,68,52,,330,320,19.9,27.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-04-26,3.13,,0.19,,0,0,,62,47,,170,180,10.1,16.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-04-27,8.5,,0,,0,0,,71,50,,310,270,19.9,23.9
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-04-28,8.5,,0,,0,0,,77,47,,310,320,18.1,23.9
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-04-29,6.71,,0,,0,0,,71,46,,320,280,15,18.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-04-30,2.46,,0,,0,0,,75,41,,180,210,8.9,16.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-05-01,3.13,,0,,0,0,,80,44,,220,210,14.1,18.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-05-02,2.91,,0,,0,0,,83,52,,220,150,12.1,18.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-05-03,3.13,,0,,0,0,,83,54,,170,170,12.1,16.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-05-04,4.03,,0,,0,0,,83,52,,260,290,14.1,18.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-05-05,4.7,,0.01,,0,0,,79,61,,200,200,13,17
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-05-06,10.96,,0,,0,0,,79,59,,310,330,23,33.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-05-07,6.93,,0,,0,0,,84,58,,310,300,16.1,19.9
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-05-08,3.8,,0.03,,0,0,,79,57,,200,200,15,17
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-05-09,3.36,,0,,0,0,,86,57,,180,170,8.9,14.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-05-10,6.49,,0.11,,0,0,,88,58,,10,320,25.1,32
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-05-11,3.8,,0,,0,0,,88,58,,230,220,13,17
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-05-12,3.8,,0,,0,0,,90,62,,290,300,14.1,19.9
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-05-13,4.03,,0,,0,0,,91,60,,330,330,15,19
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-05-14,3.36,,0,,0,0,,92,63,,340,30,10.1,14.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-05-15,3.58,,0.15,,0,0,,81,69,,20,100,13,18.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-05-16,1.34,,2.39,,0,0,,74,66,,170,170,8.9,11
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-05-17,1.79,,0,,0,0,,81,68,,210,200,12.1,13
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-05-18,5.37,,0,,0,0,,81,65,,150,160,14.1,19
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-05-19,4.03,,0,,0,0,,86,69,,210,270,12.1,17
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-05-20,2.01,,0.5,,0,0,,89,66,,50,30,17,25.9
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-05-21,2.68,,0,,0,0,,82,64,,140,130,12.1,17
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-05-22,3.58,,0.34,,0,0,,85,67,,210,210,25.1,31.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-05-23,2.01,,0.58,,0,0,,84,68,,360,360,12.1,13
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-05-24,3.13,,0.3,,0,0,,87,67,,90,140,16.1,30
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-05-25,3.8,,0,,0,0,,82,69,,130,130,13,19
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-05-26,3.13,,0.02,,0,0,,84,68,,160,140,13,17
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-05-27,3.58,,0.05,,0,0,,83,68,,120,110,10.1,17
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-05-28,4.92,,0.64,,0,0,,83,68,,90,90,12.1,23
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-05-29,7.61,,0.48,,0,0,,82,69,,160,140,16.1,21.9
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-05-30,8.28,,0.19,,0,0,,82,71,,210,250,19.9,25.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-05-31,4.47,,0,,0,0,,87,69,,260,220,13,17
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-06-01,4.7,,1.06,,0,0,,88,66,,360,20,23.9,36.9
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-06-02,5.59,,0,,0,,,88,67,,330,300,17,23.9
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-06-03,6.71,,0,,0,0,,92,68,,320,230,14.1,23.9
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-06-04,8.05,,0,,0,0,,85,64,,310,310,16.1,21
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-06-05,3.13,,0,,0,0,,83,60,,270,340,12.1,15
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-06-06,4.03,,0,,0,0,,91,57,,350,360,14.1,19.9
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-06-07,2.24,,0,,0,0,,90,65,,10,20,10.1,14.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-06-08,2.24,,0.39,,0,0,,89,68,,290,300,25.9,35.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-06-09,2.01,,0.01,,0,0,,90,67,,200,110,12.1,17
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-06-10,4.47,,0,,0,0,,89,67,,280,210,14.1,17
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-06-11,5.14,,0.54,,0,0,,88,68,,20,290,19.9,28
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-06-12,3.58,,0,,0,0,,82,67,,130,80,8.9,15
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-06-13,3.13,,0.28,,0,0,,87,70,,360,360,16.1,21
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-06-14,3.8,,0,,0,0,,86,69,,260,280,10.1,14.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-06-15,3.36,,1.06,,0,0,,93,69,,330,260,16.1,25.9
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-06-16,2.91,,0.44,,0,0,,90,71,,10,210,14.1,23.9
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-06-17,2.24,,0,,0,0,,90,69,,260,260,13,16.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-06-18,3.58,,0.02,,0,0,,93,70,,350,320,12.1,18.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-06-19,6.93,,0,,0,0,,92,73,,20,290,14.1,19
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-06-20,7.83,,0,,0,0,,92,75,,310,280,16.1,25.9
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-06-21,7.16,,0.04,,0,0,,89,73,,230,240,19.9,23.9
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-06-22,8.05,,0.69,,0,0,,91,70,,250,260,23.9,34
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-06-23,6.93,,0,,0,0,,84,70,,270,270,18.1,25.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-06-24,4.92,,0,,0,0,,92,71,,330,260,14.1,19
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-06-25,3.8,,0.51,,0,0,,91,69,,320,320,33.1,45
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-06-26,3.8,,0.01,,0,0,,91,68,,20,40,15,21
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-06-27,5.14,,0.84,,0,0,,91,68,,290,270,25.1,36.9
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-06-28,4.47,,0.6,,0,0,,77,67,,20,20,25.1,32
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-06-29,2.91,,0.42,,0,0,,90,66,,250,290,15,18.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-06-30,3.13,,0,,0,0,,89,71,,100,30,8.9,16.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-07-01,2.91,,0.36,,0,0,,86,72,,150,140,14.1,19
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-07-02,2.68,,0,,0,0,,87,72,,150,170,13,19
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-07-03,2.68,,0.11,,0,0,,91,72,,140,80,10.1,16.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-07-04,2.68,,0.13,,0,0,,89,71,,140,120,13,19
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-07-05,2.91,,0,,0,0,,88,73,,100,130,8.9,16.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-07-06,2.46,,1.14,,0,0,,91,72,,180,180,16.1,19
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-07-07,4.7,,0.02,,0,0,,85,71,,80,70,12.1,21.9
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-07-08,4.7,,0.01,,0,0,,84,69,,60,60,10.1,19
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-07-09,3.13,,0,,0,0,,89,65,,30,50,13,19.9
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-07-10,3.8,,0.01,,0,0,,92,68,,340,350,12.1,17
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2018-07-11,2.24,,0,,0,0,,94,71,,290,230,12.1,17
